filename,language
pl_common_voice_pl_20644328_aug.png,pl
pl_common_voice_pl_30428829_aug.png,pl
pl_common_voice_pl_43548781_aug.png,pl
pl_common_voice_pl_20648598_aug.png,pl
pl_common_voice_pl_24745325_aug.png,pl
pl_common_voice_pl_23902066_aug.png,pl
pl_common_voice_pl_25363109_aug.png,pl
pl_common_voice_pl_20892707_aug.png,pl
pl_common_voice_pl_20627523_aug.png,pl
pl_common_voice_pl_27170561_aug.png,pl
pl_common_voice_pl_21358278_aug.png,pl
pl_common_voice_pl_20612141_aug.png,pl
pl_common_voice_pl_22434634_aug.png,pl
pl_common_voice_pl_24677143_aug.png,pl
pl_common_voice_pl_26644626_aug.png,pl
pl_common_voice_pl_20960090_aug.png,pl
pl_common_voice_pl_23357412_aug.png,pl
pl_common_voice_pl_30515914_aug.png,pl
pl_common_voice_pl_30436670_aug.png,pl
pl_common_voice_pl_30530746_aug.png,pl
pl_common_voice_pl_20606066_aug.png,pl
pl_common_voice_pl_22469667_aug.png,pl
pl_common_voice_pl_23718031_aug.png,pl
pl_common_voice_pl_20618734_aug.png,pl
pl_common_voice_pl_26591595_aug.png,pl
pl_common_voice_pl_20614727_aug.png,pl
pl_common_voice_pl_40580436_aug.png,pl
pl_common_voice_pl_25924353_aug.png,pl
pl_common_voice_pl_20616666_aug.png,pl
pl_common_voice_pl_20619494_aug.png,pl
pl_common_voice_pl_37157731_aug.png,pl
pl_common_voice_pl_24496397_aug.png,pl
pl_common_voice_pl_38599769_aug.png,pl
pl_common_voice_pl_21403440_aug.png,pl
pl_common_voice_pl_24823763_aug.png,pl
pl_common_voice_pl_20688593_aug.png,pl
pl_common_voice_pl_23955795_aug.png,pl
pl_common_voice_pl_24755610_aug.png,pl
pl_common_voice_pl_23802749_aug.png,pl
pl_common_voice_pl_20645834_aug.png,pl
pl_common_voice_pl_36003170_aug.png,pl
pl_common_voice_pl_39596321_aug.png,pl
pl_common_voice_pl_21743997_aug.png,pl
pl_common_voice_pl_20621300_aug.png,pl
pl_common_voice_pl_21638735_aug.png,pl
pl_common_voice_pl_31177607_aug.png,pl
pl_common_voice_pl_22011061_aug.png,pl
pl_common_voice_pl_22082554_aug.png,pl
pl_common_voice_pl_20618329_aug.png,pl
pl_common_voice_pl_20642627_aug.png,pl
pl_common_voice_pl_20633463_aug.png,pl
pl_common_voice_pl_20674497_aug.png,pl
pl_common_voice_pl_26200829_aug.png,pl
pl_common_voice_pl_30543404_aug.png,pl
pl_common_voice_pl_20636746_aug.png,pl
pl_common_voice_pl_20648204_aug.png,pl
pl_common_voice_pl_27112727_aug.png,pl
pl_common_voice_pl_20762258_aug.png,pl
pl_common_voice_pl_41346624_aug.png,pl
pl_common_voice_pl_30436609_aug.png,pl
pl_common_voice_pl_22576209_aug.png,pl
pl_common_voice_pl_20611624_aug.png,pl
pl_common_voice_pl_21753046_aug.png,pl
pl_common_voice_pl_20650856_aug.png,pl
pl_common_voice_pl_21891487_aug.png,pl
pl_common_voice_pl_21175053_aug.png,pl
pl_common_voice_pl_20774750_aug.png,pl
pl_common_voice_pl_25904527_aug.png,pl
pl_common_voice_pl_21077421_aug.png,pl
pl_common_voice_pl_20811203_aug.png,pl
pl_common_voice_pl_25826163_aug.png,pl
pl_common_voice_pl_21146214_aug.png,pl
pl_common_voice_pl_22756239_aug.png,pl
pl_common_voice_pl_33714835_aug.png,pl
pl_common_voice_pl_21600119_aug.png,pl
pl_common_voice_pl_20710641_aug.png,pl
pl_common_voice_pl_25687416_aug.png,pl
pl_common_voice_pl_21663774_aug.png,pl
pl_common_voice_pl_23732789_aug.png,pl
pl_common_voice_pl_20741642_aug.png,pl
pl_common_voice_pl_20736597_aug.png,pl
pl_common_voice_pl_30661258_aug.png,pl
pl_common_voice_pl_20711807_aug.png,pl
pl_common_voice_pl_34186043_aug.png,pl
pl_common_voice_pl_21936970_aug.png,pl
pl_common_voice_pl_20711396_aug.png,pl
pl_common_voice_pl_20626441_aug.png,pl
pl_common_voice_pl_20831855_aug.png,pl
pl_common_voice_pl_20840538_aug.png,pl
pl_common_voice_pl_48040559_aug.png,pl
pl_common_voice_pl_20963503_aug.png,pl
pl_common_voice_pl_23864773_aug.png,pl
pl_common_voice_pl_20612847_aug.png,pl
pl_common_voice_pl_20638456_aug.png,pl
pl_common_voice_pl_37052890_aug.png,pl
pl_common_voice_pl_32363198_aug.png,pl
pl_common_voice_pl_25944610_aug.png,pl
pl_common_voice_pl_26049060_aug.png,pl
pl_common_voice_pl_20787450_aug.png,pl
pl_common_voice_pl_20741739_aug.png,pl
pl_common_voice_pl_25826270_aug.png,pl
pl_common_voice_pl_20612783_aug.png,pl
pl_common_voice_pl_22684322_aug.png,pl
pl_common_voice_pl_26186737_aug.png,pl
pl_common_voice_pl_26175900_aug.png,pl
pl_common_voice_pl_37152025_aug.png,pl
pl_common_voice_pl_21762402_aug.png,pl
pl_common_voice_pl_26178916_aug.png,pl
pl_common_voice_pl_20959933_aug.png,pl
pl_common_voice_pl_22799930_aug.png,pl
pl_common_voice_pl_20614109_aug.png,pl
pl_common_voice_pl_20623319_aug.png,pl
pl_common_voice_pl_20653198_aug.png,pl
pl_common_voice_pl_20778429_aug.png,pl
pl_common_voice_pl_20776835_aug.png,pl
pl_common_voice_pl_42454597_aug.png,pl
pl_common_voice_pl_25924401_aug.png,pl
pl_common_voice_pl_21049349_aug.png,pl
pl_common_voice_pl_30428807_aug.png,pl
pl_common_voice_pl_21174952_aug.png,pl
pl_common_voice_pl_23629246_aug.png,pl
pl_common_voice_pl_20643363_aug.png,pl
pl_common_voice_pl_20675386_aug.png,pl
pl_common_voice_pl_20614242_aug.png,pl
pl_common_voice_pl_37040454_aug.png,pl
pl_common_voice_pl_20627027_aug.png,pl
pl_common_voice_pl_20990551_aug.png,pl
pl_common_voice_pl_20794059_aug.png,pl
pl_common_voice_pl_25105532_aug.png,pl
pl_common_voice_pl_20638631_aug.png,pl
pl_common_voice_pl_23657455_aug.png,pl
pl_common_voice_pl_25649747_aug.png,pl
pl_common_voice_pl_20609284_aug.png,pl
pl_common_voice_pl_20659854_aug.png,pl
pl_common_voice_pl_26185503_aug.png,pl
pl_common_voice_pl_25978900_aug.png,pl
pl_common_voice_pl_20793111_aug.png,pl
pl_common_voice_pl_39683905_aug.png,pl
pl_common_voice_pl_40942200_aug.png,pl
pl_common_voice_pl_21674156_aug.png,pl
pl_common_voice_pl_21385204_aug.png,pl
pl_common_voice_pl_20614580_aug.png,pl
pl_common_voice_pl_20612372_aug.png,pl
pl_common_voice_pl_20662888_aug.png,pl
pl_common_voice_pl_43521733_aug.png,pl
pl_common_voice_pl_20605810_aug.png,pl
pl_common_voice_pl_41194518_aug.png,pl
pl_common_voice_pl_20903271_aug.png,pl
pl_common_voice_pl_20726837_aug.png,pl
pl_common_voice_pl_20928963_aug.png,pl
pl_common_voice_pl_20629736_aug.png,pl
pl_common_voice_pl_24566443_aug.png,pl
pl_common_voice_pl_25884409_aug.png,pl
pl_common_voice_pl_20607532_aug.png,pl
pl_common_voice_pl_35154294_aug.png,pl
pl_common_voice_pl_20614665_aug.png,pl
pl_common_voice_pl_20680939_aug.png,pl
pl_common_voice_pl_30547652_aug.png,pl
pl_common_voice_pl_22015560_aug.png,pl
pl_common_voice_pl_20719124_aug.png,pl
pl_common_voice_pl_20672020_aug.png,pl
pl_common_voice_pl_20609887_aug.png,pl
pl_common_voice_pl_20638210_aug.png,pl
pl_common_voice_pl_20627023_aug.png,pl
pl_common_voice_pl_25838193_aug.png,pl
pl_common_voice_pl_20640897_aug.png,pl
pl_common_voice_pl_20616382_aug.png,pl
pl_common_voice_pl_20612630_aug.png,pl
pl_common_voice_pl_26186279_aug.png,pl
pl_common_voice_pl_25053923_aug.png,pl
pl_common_voice_pl_21910365_aug.png,pl
pl_common_voice_pl_27825272_aug.png,pl
pl_common_voice_pl_20771451_aug.png,pl
pl_common_voice_pl_20710427_aug.png,pl
pl_common_voice_pl_20660759_aug.png,pl
pl_common_voice_pl_20646610_aug.png,pl
pl_common_voice_pl_20686380_aug.png,pl
pl_common_voice_pl_21648209_aug.png,pl
pl_common_voice_pl_21620924_aug.png,pl
pl_common_voice_pl_27112872_aug.png,pl
pl_common_voice_pl_20711749_aug.png,pl
pl_common_voice_pl_26200729_aug.png,pl
pl_common_voice_pl_20753932_aug.png,pl
pl_common_voice_pl_20712284_aug.png,pl
pl_common_voice_pl_30655511_aug.png,pl
pl_common_voice_pl_20612959_aug.png,pl
pl_common_voice_pl_28517873_aug.png,pl
pl_common_voice_pl_25841782_aug.png,pl
pl_common_voice_pl_20685972_aug.png,pl
pl_common_voice_pl_20649795_aug.png,pl
pl_common_voice_pl_21598230_aug.png,pl
pl_common_voice_pl_23814190_aug.png,pl
pl_common_voice_pl_25912695_aug.png,pl
pl_common_voice_pl_26668816_aug.png,pl
pl_common_voice_pl_25944497_aug.png,pl
pl_common_voice_pl_26219198_aug.png,pl
pl_common_voice_pl_20853070_aug.png,pl
pl_common_voice_pl_41346504_aug.png,pl
pl_common_voice_pl_26201149_aug.png,pl
pl_common_voice_pl_21591414_aug.png,pl
pl_common_voice_pl_20604256_aug.png,pl
pl_common_voice_pl_20772047_aug.png,pl
pl_common_voice_pl_20912065_aug.png,pl
pl_common_voice_pl_20672618_aug.png,pl
pl_common_voice_pl_37157617_aug.png,pl
pl_common_voice_pl_20646211_aug.png,pl
pl_common_voice_pl_20625775_aug.png,pl
pl_common_voice_pl_21770429_aug.png,pl
pl_common_voice_pl_21131051_aug.png,pl
pl_common_voice_pl_30433667_aug.png,pl
pl_common_voice_pl_20631868_aug.png,pl
pl_common_voice_pl_20619199_aug.png,pl
pl_common_voice_pl_37085401_aug.png,pl
pl_common_voice_pl_35082869_aug.png,pl
pl_common_voice_pl_22998406_aug.png,pl
pl_common_voice_pl_25120337_aug.png,pl
pl_common_voice_pl_32755721_aug.png,pl
pl_common_voice_pl_20888284_aug.png,pl
pl_common_voice_pl_21957056_aug.png,pl
pl_common_voice_pl_20661953_aug.png,pl
pl_common_voice_pl_32968767_aug.png,pl
pl_common_voice_pl_20604548_aug.png,pl
pl_common_voice_pl_20633477_aug.png,pl
pl_common_voice_pl_20868182_aug.png,pl
pl_common_voice_pl_20775261_aug.png,pl
pl_common_voice_pl_23877200_aug.png,pl
pl_common_voice_pl_29575673_aug.png,pl
pl_common_voice_pl_20637220_aug.png,pl
pl_common_voice_pl_20631176_aug.png,pl
pl_common_voice_pl_40944418_aug.png,pl
pl_common_voice_pl_23792946_aug.png,pl
pl_common_voice_pl_25649411_aug.png,pl
pl_common_voice_pl_22919742_aug.png,pl
pl_common_voice_pl_20613248_aug.png,pl
pl_common_voice_pl_30530758_aug.png,pl
pl_common_voice_pl_20908319_aug.png,pl
pl_common_voice_pl_28647680_aug.png,pl
pl_common_voice_pl_26864634_aug.png,pl
pl_common_voice_pl_38567007_aug.png,pl
pl_common_voice_pl_20642524_aug.png,pl
pl_common_voice_pl_30428470_aug.png,pl
pl_common_voice_pl_26175881_aug.png,pl
pl_common_voice_pl_22016349_aug.png,pl
pl_common_voice_pl_20631530_aug.png,pl
pl_common_voice_pl_40942870_aug.png,pl
pl_common_voice_pl_26186782_aug.png,pl
pl_common_voice_pl_20898615_aug.png,pl
pl_common_voice_pl_20795880_aug.png,pl
pl_common_voice_pl_27170447_aug.png,pl
pl_common_voice_pl_34185847_aug.png,pl
pl_common_voice_pl_20719408_aug.png,pl
pl_common_voice_pl_20677805_aug.png,pl
pl_common_voice_pl_37040452_aug.png,pl
pl_common_voice_pl_23877157_aug.png,pl
pl_common_voice_pl_20665395_aug.png,pl
pl_common_voice_pl_20633957_aug.png,pl
pl_common_voice_pl_20612428_aug.png,pl
pl_common_voice_pl_32129747_aug.png,pl
pl_common_voice_pl_25357666_aug.png,pl
pl_common_voice_pl_20612942_aug.png,pl
pl_common_voice_pl_20804533_aug.png,pl
pl_common_voice_pl_21395619_aug.png,pl
pl_common_voice_pl_20779808_aug.png,pl
pl_common_voice_pl_20615101_aug.png,pl
pl_common_voice_pl_25634301_aug.png,pl
pl_common_voice_pl_20620165_aug.png,pl
pl_common_voice_pl_30438039_aug.png,pl
pl_common_voice_pl_21658830_aug.png,pl
pl_common_voice_pl_20606955_aug.png,pl
pl_common_voice_pl_20795810_aug.png,pl
pl_common_voice_pl_20663625_aug.png,pl
pl_common_voice_pl_36678776_aug.png,pl
pl_common_voice_pl_22152058_aug.png,pl
pl_common_voice_pl_38655190_aug.png,pl
pl_common_voice_pl_20840007_aug.png,pl
pl_common_voice_pl_30435361_aug.png,pl
pl_common_voice_pl_20660043_aug.png,pl
pl_common_voice_pl_21385211_aug.png,pl
pl_common_voice_pl_20697657_aug.png,pl
pl_common_voice_pl_20649176_aug.png,pl
pl_common_voice_pl_21674181_aug.png,pl
pl_common_voice_pl_20604257_aug.png,pl
pl_common_voice_pl_25791438_aug.png,pl
pl_common_voice_pl_20621954_aug.png,pl
pl_common_voice_pl_22770128_aug.png,pl
pl_common_voice_pl_30701227_aug.png,pl
pl_common_voice_pl_40742235_aug.png,pl
pl_common_voice_pl_40942084_aug.png,pl
pl_common_voice_pl_24422557_aug.png,pl
pl_common_voice_pl_23718034_aug.png,pl
pl_common_voice_pl_20647745_aug.png,pl
pl_common_voice_pl_21603731_aug.png,pl
pl_common_voice_pl_20738599_aug.png,pl
pl_common_voice_pl_20847612_aug.png,pl
pl_common_voice_pl_34551458_aug.png,pl
pl_common_voice_pl_25904869_aug.png,pl
pl_common_voice_pl_20653417_aug.png,pl
pl_common_voice_pl_20613463_aug.png,pl
pl_common_voice_pl_20647570_aug.png,pl
pl_common_voice_pl_21759766_aug.png,pl
pl_common_voice_pl_20990548_aug.png,pl
pl_common_voice_pl_20690673_aug.png,pl
pl_common_voice_pl_21535338_aug.png,pl
pl_common_voice_pl_21621342_aug.png,pl
pl_common_voice_pl_20678571_aug.png,pl
pl_common_voice_pl_24330307_aug.png,pl
pl_common_voice_pl_20701933_aug.png,pl
pl_common_voice_pl_28197328_aug.png,pl
pl_common_voice_pl_23006094_aug.png,pl
pl_common_voice_pl_22996097_aug.png,pl
pl_common_voice_pl_20650974_aug.png,pl
pl_common_voice_pl_20637495_aug.png,pl
pl_common_voice_pl_20720675_aug.png,pl
pl_common_voice_pl_20663838_aug.png,pl
pl_common_voice_pl_20635150_aug.png,pl
pl_common_voice_pl_25337504_aug.png,pl
pl_common_voice_pl_27420139_aug.png,pl
pl_common_voice_pl_21318747_aug.png,pl
pl_common_voice_pl_20648822_aug.png,pl
pl_common_voice_pl_28707344_aug.png,pl
pl_common_voice_pl_22856330_aug.png,pl
pl_common_voice_pl_21591069_aug.png,pl
pl_common_voice_pl_30533591_aug.png,pl
pl_common_voice_pl_20773379_aug.png,pl
pl_common_voice_pl_30436594_aug.png,pl
pl_common_voice_pl_20637512_aug.png,pl
pl_common_voice_pl_34028005_aug.png,pl
