filename,language
pl_common_voice_pl_20747006.png,pl
pl_common_voice_pl_20774902.png,pl
pl_common_voice_pl_20994706.png,pl
pl_common_voice_pl_21318471.png,pl
pl_common_voice_pl_20738086.png,pl
pl_common_voice_pl_30428236.png,pl
pl_common_voice_pl_40942116.png,pl
pl_common_voice_pl_20697763.png,pl
pl_common_voice_pl_22775095.png,pl
pl_common_voice_pl_20712219.png,pl
pl_common_voice_pl_25745595.png,pl
pl_common_voice_pl_20910387.png,pl
pl_common_voice_pl_20636753.png,pl
pl_common_voice_pl_20762131.png,pl
pl_common_voice_pl_21187378.png,pl
pl_common_voice_pl_41621227.png,pl
pl_common_voice_pl_25982489.png,pl
pl_common_voice_pl_24677159.png,pl
pl_common_voice_pl_21483261.png,pl
pl_common_voice_pl_20625124.png,pl
pl_common_voice_pl_21591625.png,pl
pl_common_voice_pl_30428372.png,pl
pl_common_voice_pl_27585754.png,pl
pl_common_voice_pl_25234687.png,pl
pl_common_voice_pl_30428190.png,pl
pl_common_voice_pl_25172411.png,pl
pl_common_voice_pl_40538596.png,pl
pl_common_voice_pl_39198296.png,pl
pl_common_voice_pl_41062458.png,pl
pl_common_voice_pl_48028009.png,pl
pl_common_voice_pl_30310045.png,pl
pl_common_voice_pl_20761008.png,pl
pl_common_voice_pl_31724629.png,pl
pl_common_voice_pl_22886913.png,pl
pl_common_voice_pl_20660885.png,pl
pl_common_voice_pl_40742376.png,pl
pl_common_voice_pl_29112587.png,pl
pl_common_voice_pl_20794492.png,pl
pl_common_voice_pl_20678253.png,pl
pl_common_voice_pl_21643914.png,pl
pl_common_voice_pl_26956597.png,pl
pl_common_voice_pl_20757280.png,pl
pl_common_voice_pl_20635338.png,pl
pl_common_voice_pl_37508396.png,pl
pl_common_voice_pl_41194539.png,pl
pl_common_voice_pl_20619142.png,pl
pl_common_voice_pl_34185846.png,pl
pl_common_voice_pl_20652503.png,pl
pl_common_voice_pl_39331231.png,pl
pl_common_voice_pl_41193382.png,pl
pl_common_voice_pl_41542270.png,pl
pl_common_voice_pl_30437075.png,pl
pl_common_voice_pl_20966967.png,pl
pl_common_voice_pl_20747644.png,pl
pl_common_voice_pl_24637201.png,pl
pl_common_voice_pl_26162280.png,pl
pl_common_voice_pl_38518363.png,pl
pl_common_voice_pl_25171057.png,pl
pl_common_voice_pl_21137411.png,pl
pl_common_voice_pl_20839998.png,pl
pl_common_voice_pl_43196125.png,pl
pl_common_voice_pl_20912104.png,pl
pl_common_voice_pl_20651568.png,pl
pl_common_voice_pl_26185278.png,pl
pl_common_voice_pl_38655533.png,pl
pl_common_voice_pl_21582343.png,pl
pl_common_voice_pl_41679936.png,pl
pl_common_voice_pl_20603370.png,pl
pl_common_voice_pl_26199460.png,pl
pl_common_voice_pl_30437040.png,pl
pl_common_voice_pl_20644381.png,pl
pl_common_voice_pl_30720077.png,pl
pl_common_voice_pl_20651559.png,pl
pl_common_voice_pl_23367437.png,pl
pl_common_voice_pl_41062473.png,pl
pl_common_voice_pl_22353295.png,pl
pl_common_voice_pl_20613649.png,pl
pl_common_voice_pl_20642591.png,pl
pl_common_voice_pl_23367462.png,pl
pl_common_voice_pl_20627343.png,pl
pl_common_voice_pl_20644801.png,pl
pl_common_voice_pl_20630263.png,pl
pl_common_voice_pl_22928047.png,pl
pl_common_voice_pl_21654487.png,pl
pl_common_voice_pl_25463865.png,pl
pl_common_voice_pl_21270417.png,pl
pl_common_voice_pl_27359145.png,pl
pl_common_voice_pl_40922822.png,pl
pl_common_voice_pl_22919740.png,pl
pl_common_voice_pl_20637479.png,pl
pl_common_voice_pl_30310987.png,pl
pl_common_voice_pl_25276055.png,pl
pl_common_voice_pl_41136746.png,pl
pl_common_voice_pl_20555592.png,pl
pl_common_voice_pl_20618302.png,pl
pl_common_voice_pl_25905472.png,pl
pl_common_voice_pl_20674632.png,pl
pl_common_voice_pl_20555534.png,pl
pl_common_voice_pl_27400514.png,pl
pl_common_voice_pl_32671219.png,pl
pl_common_voice_pl_20646581.png,pl
pl_common_voice_pl_20620612.png,pl
pl_common_voice_pl_21710086.png,pl
pl_common_voice_pl_25826184.png,pl
pl_common_voice_pl_21704811.png,pl
pl_common_voice_pl_25649722.png,pl
pl_common_voice_pl_25449966.png,pl
pl_common_voice_pl_34118145.png,pl
pl_common_voice_pl_41547090.png,pl
pl_common_voice_pl_40944416.png,pl
pl_common_voice_pl_35919619.png,pl
pl_common_voice_pl_21166160.png,pl
pl_common_voice_pl_29751173.png,pl
pl_common_voice_pl_23563043.png,pl
pl_common_voice_pl_21643756.png,pl
pl_common_voice_pl_39597915.png,pl
pl_common_voice_pl_21313716.png,pl
pl_common_voice_pl_20612884.png,pl
pl_common_voice_pl_35174141.png,pl
pl_common_voice_pl_20648028.png,pl
pl_common_voice_pl_20609414.png,pl
pl_common_voice_pl_20698152.png,pl
pl_common_voice_pl_30534193.png,pl
pl_common_voice_pl_27160082.png,pl
pl_common_voice_pl_21653284.png,pl
pl_common_voice_pl_21156138.png,pl
pl_common_voice_pl_20612500.png,pl
pl_common_voice_pl_20614164.png,pl
pl_common_voice_pl_32831765.png,pl
pl_common_voice_pl_20771488.png,pl
pl_common_voice_pl_34580690.png,pl
pl_common_voice_pl_24748171.png,pl
pl_common_voice_pl_21395912.png,pl
pl_common_voice_pl_42454473.png,pl
pl_common_voice_pl_23553786.png,pl
pl_common_voice_pl_20615264.png,pl
pl_common_voice_pl_20622294.png,pl
pl_common_voice_pl_20775523.png,pl
pl_common_voice_pl_20619719.png,pl
pl_common_voice_pl_26186281.png,pl
pl_common_voice_pl_20642284.png,pl
pl_common_voice_pl_23357562.png,pl
pl_common_voice_pl_20805238.png,pl
pl_common_voice_pl_20779231.png,pl
pl_common_voice_pl_21898643.png,pl
pl_common_voice_pl_32881435.png,pl
pl_common_voice_pl_20739338.png,pl
pl_common_voice_pl_20636506.png,pl
pl_common_voice_pl_41547171.png,pl
pl_common_voice_pl_20719260.png,pl
pl_common_voice_pl_20610078.png,pl
pl_common_voice_pl_41193635.png,pl
pl_common_voice_pl_30169239.png,pl
pl_common_voice_pl_25884383.png,pl
pl_common_voice_pl_21110873.png,pl
pl_common_voice_pl_20623704.png,pl
pl_common_voice_pl_40599648.png,pl
pl_common_voice_pl_25234688.png,pl
pl_common_voice_pl_27711515.png,pl
pl_common_voice_pl_20888468.png,pl
pl_common_voice_pl_20727201.png,pl
pl_common_voice_pl_20615802.png,pl
pl_common_voice_pl_40523019.png,pl
pl_common_voice_pl_30427093.png,pl
pl_common_voice_pl_27825275.png,pl
pl_common_voice_pl_20613793.png,pl
pl_common_voice_pl_20853118.png,pl
pl_common_voice_pl_23658716.png,pl
pl_common_voice_pl_20629984.png,pl
pl_common_voice_pl_20992534.png,pl
pl_common_voice_pl_20820454.png,pl
pl_common_voice_pl_25171212.png,pl
pl_common_voice_pl_20635553.png,pl
pl_common_voice_pl_20741522.png,pl
pl_common_voice_pl_36678847.png,pl
pl_common_voice_pl_20606734.png,pl
pl_common_voice_pl_20554616.png,pl
pl_common_voice_pl_21644332.png,pl
pl_common_voice_pl_23877218.png,pl
pl_common_voice_pl_20932876.png,pl
pl_common_voice_pl_20638765.png,pl
pl_common_voice_pl_20620344.png,pl
pl_common_voice_pl_20609537.png,pl
pl_common_voice_pl_21754190.png,pl
pl_common_voice_pl_25245395.png,pl
pl_common_voice_pl_40844122.png,pl
pl_common_voice_pl_32855595.png,pl
pl_common_voice_pl_20853193.png,pl
pl_common_voice_pl_21737958.png,pl
pl_common_voice_pl_30435626.png,pl
pl_common_voice_pl_20689148.png,pl
pl_common_voice_pl_20640207.png,pl
pl_common_voice_pl_27672092.png,pl
pl_common_voice_pl_21784516.png,pl
pl_common_voice_pl_26175637.png,pl
pl_common_voice_pl_23721036.png,pl
pl_common_voice_pl_20697023.png,pl
pl_common_voice_pl_20621280.png,pl
pl_common_voice_pl_20790307.png,pl
pl_common_voice_pl_20946377.png,pl
pl_common_voice_pl_43518210.png,pl
pl_common_voice_pl_20750956.png,pl
pl_common_voice_pl_21796087.png,pl
pl_common_voice_pl_20611105.png,pl
pl_common_voice_pl_21619437.png,pl
pl_common_voice_pl_20697183.png,pl
pl_common_voice_pl_20911988.png,pl
pl_common_voice_pl_30529053.png,pl
pl_common_voice_pl_26778579.png,pl
pl_common_voice_pl_20774777.png,pl
pl_common_voice_pl_23724506.png,pl
pl_common_voice_pl_26219296.png,pl
pl_common_voice_pl_23553866.png,pl
pl_common_voice_pl_20625949.png,pl
pl_common_voice_pl_20623120.png,pl
pl_common_voice_pl_40538101.png,pl
pl_common_voice_pl_25634102.png,pl
pl_common_voice_pl_20651257.png,pl
pl_common_voice_pl_21101794.png,pl
pl_common_voice_pl_25948592.png,pl
pl_common_voice_pl_38523636.png,pl
pl_common_voice_pl_20613420.png,pl
pl_common_voice_pl_20764421.png,pl
pl_common_voice_pl_20644328.png,pl
pl_common_voice_pl_30428829.png,pl
pl_common_voice_pl_43548781.png,pl
pl_common_voice_pl_20648598.png,pl
pl_common_voice_pl_24745325.png,pl
pl_common_voice_pl_23902066.png,pl
pl_common_voice_pl_25363109.png,pl
pl_common_voice_pl_20892707.png,pl
pl_common_voice_pl_20627523.png,pl
pl_common_voice_pl_27170561.png,pl
pl_common_voice_pl_21358278.png,pl
pl_common_voice_pl_20612141.png,pl
pl_common_voice_pl_22434634.png,pl
pl_common_voice_pl_24677143.png,pl
pl_common_voice_pl_26644626.png,pl
pl_common_voice_pl_20960090.png,pl
pl_common_voice_pl_23357412.png,pl
pl_common_voice_pl_30515914.png,pl
pl_common_voice_pl_30436670.png,pl
pl_common_voice_pl_30530746.png,pl
pl_common_voice_pl_20606066.png,pl
pl_common_voice_pl_22469667.png,pl
pl_common_voice_pl_23718031.png,pl
pl_common_voice_pl_20618734.png,pl
pl_common_voice_pl_26591595.png,pl
pl_common_voice_pl_20614727.png,pl
pl_common_voice_pl_40580436.png,pl
pl_common_voice_pl_25924353.png,pl
pl_common_voice_pl_20616666.png,pl
pl_common_voice_pl_20619494.png,pl
pl_common_voice_pl_37157731.png,pl
pl_common_voice_pl_24496397.png,pl
pl_common_voice_pl_38599769.png,pl
pl_common_voice_pl_21403440.png,pl
pl_common_voice_pl_24823763.png,pl
pl_common_voice_pl_20688593.png,pl
pl_common_voice_pl_23955795.png,pl
pl_common_voice_pl_24755610.png,pl
pl_common_voice_pl_23802749.png,pl
pl_common_voice_pl_20645834.png,pl
pl_common_voice_pl_36003170.png,pl
pl_common_voice_pl_39596321.png,pl
pl_common_voice_pl_21743997.png,pl
pl_common_voice_pl_20621300.png,pl
pl_common_voice_pl_21638735.png,pl
pl_common_voice_pl_31177607.png,pl
pl_common_voice_pl_22011061.png,pl
pl_common_voice_pl_22082554.png,pl
pl_common_voice_pl_20618329.png,pl
pl_common_voice_pl_20642627.png,pl
pl_common_voice_pl_20633463.png,pl
pl_common_voice_pl_20674497.png,pl
pl_common_voice_pl_26200829.png,pl
pl_common_voice_pl_30543404.png,pl
pl_common_voice_pl_20636746.png,pl
pl_common_voice_pl_20648204.png,pl
pl_common_voice_pl_27112727.png,pl
pl_common_voice_pl_20762258.png,pl
pl_common_voice_pl_41346624.png,pl
pl_common_voice_pl_30436609.png,pl
pl_common_voice_pl_22576209.png,pl
pl_common_voice_pl_20611624.png,pl
pl_common_voice_pl_21753046.png,pl
pl_common_voice_pl_20650856.png,pl
pl_common_voice_pl_21891487.png,pl
pl_common_voice_pl_21175053.png,pl
pl_common_voice_pl_20774750.png,pl
pl_common_voice_pl_25904527.png,pl
pl_common_voice_pl_21077421.png,pl
pl_common_voice_pl_20811203.png,pl
pl_common_voice_pl_25826163.png,pl
pl_common_voice_pl_21146214.png,pl
pl_common_voice_pl_22756239.png,pl
pl_common_voice_pl_33714835.png,pl
pl_common_voice_pl_21600119.png,pl
pl_common_voice_pl_20710641.png,pl
pl_common_voice_pl_25687416.png,pl
pl_common_voice_pl_21663774.png,pl
pl_common_voice_pl_23732789.png,pl
pl_common_voice_pl_20741642.png,pl
pl_common_voice_pl_20736597.png,pl
pl_common_voice_pl_30661258.png,pl
pl_common_voice_pl_20711807.png,pl
pl_common_voice_pl_34186043.png,pl
pl_common_voice_pl_21936970.png,pl
pl_common_voice_pl_20711396.png,pl
pl_common_voice_pl_20626441.png,pl
pl_common_voice_pl_20831855.png,pl
pl_common_voice_pl_20840538.png,pl
pl_common_voice_pl_48040559.png,pl
pl_common_voice_pl_20963503.png,pl
pl_common_voice_pl_23864773.png,pl
pl_common_voice_pl_20612847.png,pl
pl_common_voice_pl_20638456.png,pl
pl_common_voice_pl_37052890.png,pl
pl_common_voice_pl_32363198.png,pl
pl_common_voice_pl_25944610.png,pl
pl_common_voice_pl_26049060.png,pl
pl_common_voice_pl_20787450.png,pl
pl_common_voice_pl_20741739.png,pl
pl_common_voice_pl_25826270.png,pl
pl_common_voice_pl_20612783.png,pl
pl_common_voice_pl_22684322.png,pl
pl_common_voice_pl_26186737.png,pl
pl_common_voice_pl_26175900.png,pl
pl_common_voice_pl_37152025.png,pl
pl_common_voice_pl_21762402.png,pl
pl_common_voice_pl_26178916.png,pl
pl_common_voice_pl_20959933.png,pl
pl_common_voice_pl_22799930.png,pl
pl_common_voice_pl_20614109.png,pl
pl_common_voice_pl_20623319.png,pl
pl_common_voice_pl_20653198.png,pl
pl_common_voice_pl_20778429.png,pl
pl_common_voice_pl_20776835.png,pl
pl_common_voice_pl_42454597.png,pl
pl_common_voice_pl_25924401.png,pl
pl_common_voice_pl_21049349.png,pl
pl_common_voice_pl_30428807.png,pl
pl_common_voice_pl_21174952.png,pl
pl_common_voice_pl_23629246.png,pl
pl_common_voice_pl_20643363.png,pl
pl_common_voice_pl_20675386.png,pl
pl_common_voice_pl_20614242.png,pl
pl_common_voice_pl_37040454.png,pl
pl_common_voice_pl_20627027.png,pl
pl_common_voice_pl_20990551.png,pl
pl_common_voice_pl_20794059.png,pl
pl_common_voice_pl_25105532.png,pl
pl_common_voice_pl_20638631.png,pl
pl_common_voice_pl_23657455.png,pl
pl_common_voice_pl_25649747.png,pl
pl_common_voice_pl_20609284.png,pl
pl_common_voice_pl_20659854.png,pl
pl_common_voice_pl_26185503.png,pl
pl_common_voice_pl_25978900.png,pl
pl_common_voice_pl_20793111.png,pl
pl_common_voice_pl_39683905.png,pl
pl_common_voice_pl_40942200.png,pl
pl_common_voice_pl_21674156.png,pl
pl_common_voice_pl_21385204.png,pl
pl_common_voice_pl_20614580.png,pl
pl_common_voice_pl_20612372.png,pl
pl_common_voice_pl_20662888.png,pl
pl_common_voice_pl_43521733.png,pl
pl_common_voice_pl_20605810.png,pl
pl_common_voice_pl_41194518.png,pl
pl_common_voice_pl_20903271.png,pl
pl_common_voice_pl_20726837.png,pl
pl_common_voice_pl_20928963.png,pl
pl_common_voice_pl_20629736.png,pl
pl_common_voice_pl_24566443.png,pl
pl_common_voice_pl_25884409.png,pl
pl_common_voice_pl_20607532.png,pl
pl_common_voice_pl_35154294.png,pl
pl_common_voice_pl_20614665.png,pl
pl_common_voice_pl_20680939.png,pl
pl_common_voice_pl_30547652.png,pl
pl_common_voice_pl_22015560.png,pl
pl_common_voice_pl_20719124.png,pl
pl_common_voice_pl_20672020.png,pl
pl_common_voice_pl_20609887.png,pl
pl_common_voice_pl_20638210.png,pl
pl_common_voice_pl_20627023.png,pl
pl_common_voice_pl_25838193.png,pl
pl_common_voice_pl_20640897.png,pl
pl_common_voice_pl_20616382.png,pl
pl_common_voice_pl_20612630.png,pl
pl_common_voice_pl_26186279.png,pl
pl_common_voice_pl_25053923.png,pl
pl_common_voice_pl_21910365.png,pl
pl_common_voice_pl_27825272.png,pl
pl_common_voice_pl_20771451.png,pl
pl_common_voice_pl_20710427.png,pl
pl_common_voice_pl_20660759.png,pl
pl_common_voice_pl_20646610.png,pl
pl_common_voice_pl_20686380.png,pl
pl_common_voice_pl_21648209.png,pl
pl_common_voice_pl_21620924.png,pl
pl_common_voice_pl_27112872.png,pl
pl_common_voice_pl_20711749.png,pl
pl_common_voice_pl_26200729.png,pl
pl_common_voice_pl_20753932.png,pl
pl_common_voice_pl_20712284.png,pl
pl_common_voice_pl_30655511.png,pl
pl_common_voice_pl_20612959.png,pl
pl_common_voice_pl_28517873.png,pl
pl_common_voice_pl_25841782.png,pl
pl_common_voice_pl_20685972.png,pl
pl_common_voice_pl_20649795.png,pl
pl_common_voice_pl_21598230.png,pl
pl_common_voice_pl_23814190.png,pl
pl_common_voice_pl_25912695.png,pl
pl_common_voice_pl_26668816.png,pl
pl_common_voice_pl_25944497.png,pl
pl_common_voice_pl_26219198.png,pl
pl_common_voice_pl_20853070.png,pl
pl_common_voice_pl_41346504.png,pl
pl_common_voice_pl_26201149.png,pl
pl_common_voice_pl_21591414.png,pl
pl_common_voice_pl_20604256.png,pl
pl_common_voice_pl_20772047.png,pl
pl_common_voice_pl_20912065.png,pl
pl_common_voice_pl_20672618.png,pl
pl_common_voice_pl_37157617.png,pl
pl_common_voice_pl_20646211.png,pl
pl_common_voice_pl_20625775.png,pl
pl_common_voice_pl_21770429.png,pl
pl_common_voice_pl_21131051.png,pl
pl_common_voice_pl_30433667.png,pl
pl_common_voice_pl_20631868.png,pl
pl_common_voice_pl_20619199.png,pl
pl_common_voice_pl_37085401.png,pl
pl_common_voice_pl_35082869.png,pl
pl_common_voice_pl_22998406.png,pl
pl_common_voice_pl_25120337.png,pl
pl_common_voice_pl_32755721.png,pl
pl_common_voice_pl_20888284.png,pl
pl_common_voice_pl_21957056.png,pl
pl_common_voice_pl_20661953.png,pl
pl_common_voice_pl_32968767.png,pl
pl_common_voice_pl_20604548.png,pl
pl_common_voice_pl_20633477.png,pl
pl_common_voice_pl_20868182.png,pl
pl_common_voice_pl_20775261.png,pl
pl_common_voice_pl_23877200.png,pl
pl_common_voice_pl_29575673.png,pl
pl_common_voice_pl_20637220.png,pl
pl_common_voice_pl_20631176.png,pl
pl_common_voice_pl_40944418.png,pl
pl_common_voice_pl_23792946.png,pl
pl_common_voice_pl_25649411.png,pl
pl_common_voice_pl_22919742.png,pl
pl_common_voice_pl_20613248.png,pl
pl_common_voice_pl_30530758.png,pl
pl_common_voice_pl_20908319.png,pl
pl_common_voice_pl_28647680.png,pl
pl_common_voice_pl_26864634.png,pl
pl_common_voice_pl_38567007.png,pl
pl_common_voice_pl_20642524.png,pl
pl_common_voice_pl_30428470.png,pl
pl_common_voice_pl_26175881.png,pl
pl_common_voice_pl_22016349.png,pl
pl_common_voice_pl_20631530.png,pl
pl_common_voice_pl_40942870.png,pl
pl_common_voice_pl_26186782.png,pl
pl_common_voice_pl_20898615.png,pl
pl_common_voice_pl_20795880.png,pl
pl_common_voice_pl_27170447.png,pl
pl_common_voice_pl_34185847.png,pl
pl_common_voice_pl_20719408.png,pl
pl_common_voice_pl_20677805.png,pl
pl_common_voice_pl_37040452.png,pl
pl_common_voice_pl_23877157.png,pl
pl_common_voice_pl_20665395.png,pl
pl_common_voice_pl_20633957.png,pl
pl_common_voice_pl_20612428.png,pl
pl_common_voice_pl_32129747.png,pl
pl_common_voice_pl_25357666.png,pl
pl_common_voice_pl_20612942.png,pl
pl_common_voice_pl_20804533.png,pl
pl_common_voice_pl_21395619.png,pl
pl_common_voice_pl_20779808.png,pl
pl_common_voice_pl_20615101.png,pl
pl_common_voice_pl_25634301.png,pl
pl_common_voice_pl_20620165.png,pl
pl_common_voice_pl_30438039.png,pl
pl_common_voice_pl_21658830.png,pl
pl_common_voice_pl_20606955.png,pl
pl_common_voice_pl_20795810.png,pl
pl_common_voice_pl_20663625.png,pl
pl_common_voice_pl_36678776.png,pl
pl_common_voice_pl_22152058.png,pl
pl_common_voice_pl_38655190.png,pl
pl_common_voice_pl_20840007.png,pl
pl_common_voice_pl_30435361.png,pl
pl_common_voice_pl_20660043.png,pl
pl_common_voice_pl_21385211.png,pl
pl_common_voice_pl_20697657.png,pl
pl_common_voice_pl_20649176.png,pl
pl_common_voice_pl_21674181.png,pl
pl_common_voice_pl_20604257.png,pl
pl_common_voice_pl_25791438.png,pl
pl_common_voice_pl_20621954.png,pl
pl_common_voice_pl_22770128.png,pl
pl_common_voice_pl_30701227.png,pl
pl_common_voice_pl_40742235.png,pl
pl_common_voice_pl_40942084.png,pl
pl_common_voice_pl_24422557.png,pl
pl_common_voice_pl_23718034.png,pl
pl_common_voice_pl_20647745.png,pl
pl_common_voice_pl_21603731.png,pl
pl_common_voice_pl_20738599.png,pl
pl_common_voice_pl_20847612.png,pl
pl_common_voice_pl_34551458.png,pl
pl_common_voice_pl_25904869.png,pl
pl_common_voice_pl_20653417.png,pl
pl_common_voice_pl_20613463.png,pl
pl_common_voice_pl_20647570.png,pl
pl_common_voice_pl_21759766.png,pl
pl_common_voice_pl_20990548.png,pl
pl_common_voice_pl_20690673.png,pl
pl_common_voice_pl_21535338.png,pl
pl_common_voice_pl_21621342.png,pl
pl_common_voice_pl_20678571.png,pl
pl_common_voice_pl_24330307.png,pl
pl_common_voice_pl_20701933.png,pl
pl_common_voice_pl_28197328.png,pl
pl_common_voice_pl_23006094.png,pl
pl_common_voice_pl_22996097.png,pl
pl_common_voice_pl_20650974.png,pl
pl_common_voice_pl_20637495.png,pl
pl_common_voice_pl_20720675.png,pl
pl_common_voice_pl_20663838.png,pl
pl_common_voice_pl_20635150.png,pl
pl_common_voice_pl_25337504.png,pl
pl_common_voice_pl_27420139.png,pl
pl_common_voice_pl_21318747.png,pl
pl_common_voice_pl_20648822.png,pl
pl_common_voice_pl_28707344.png,pl
pl_common_voice_pl_22856330.png,pl
pl_common_voice_pl_21591069.png,pl
pl_common_voice_pl_30533591.png,pl
pl_common_voice_pl_20773379.png,pl
pl_common_voice_pl_30436594.png,pl
pl_common_voice_pl_20637512.png,pl
pl_common_voice_pl_34028005.png,pl
pl_common_voice_pl_20616204.png,pl
pl_common_voice_pl_26345501.png,pl
pl_common_voice_pl_38518388.png,pl
pl_common_voice_pl_25460056.png,pl
pl_common_voice_pl_42457033.png,pl
pl_common_voice_pl_40006980.png,pl
pl_common_voice_pl_20614777.png,pl
pl_common_voice_pl_20645138.png,pl
pl_common_voice_pl_20773980.png,pl
pl_common_voice_pl_21507556.png,pl
pl_common_voice_pl_21617795.png,pl
pl_common_voice_pl_20747653.png,pl
pl_common_voice_pl_20946410.png,pl
pl_common_voice_pl_41053956.png,pl
pl_common_voice_pl_30427505.png,pl
pl_common_voice_pl_25884267.png,pl
pl_common_voice_pl_22765676.png,pl
pl_common_voice_pl_33712921.png,pl
pl_common_voice_pl_20642175.png,pl
pl_common_voice_pl_23246854.png,pl
pl_common_voice_pl_33760559.png,pl
pl_common_voice_pl_20847336.png,pl
pl_common_voice_pl_20612273.png,pl
pl_common_voice_pl_40898919.png,pl
pl_common_voice_pl_20618291.png,pl
pl_common_voice_pl_40359140.png,pl
pl_common_voice_pl_21271094.png,pl
pl_common_voice_pl_25357538.png,pl
pl_common_voice_pl_20724826.png,pl
pl_common_voice_pl_37380077.png,pl
pl_common_voice_pl_20771382.png,pl
pl_common_voice_pl_20650799.png,pl
pl_common_voice_pl_38565527.png,pl
pl_common_voice_pl_25618174.png,pl
pl_common_voice_pl_30437699.png,pl
pl_common_voice_pl_27265029.png,pl
pl_common_voice_pl_27530063.png,pl
pl_common_voice_pl_20771493.png,pl
pl_common_voice_pl_27645633.png,pl
pl_common_voice_pl_20722895.png,pl
pl_common_voice_pl_43457342.png,pl
pl_common_voice_pl_20884618.png,pl
pl_common_voice_pl_21301266.png,pl
pl_common_voice_pl_27517803.png,pl
pl_common_voice_pl_25820039.png,pl
pl_common_voice_pl_21098617.png,pl
pl_common_voice_pl_20658583.png,pl
pl_common_voice_pl_20719337.png,pl
pl_common_voice_pl_20648090.png,pl
pl_common_voice_pl_20634043.png,pl
pl_common_voice_pl_30435625.png,pl
pl_common_voice_pl_20702973.png,pl
pl_common_voice_pl_20851910.png,pl
pl_common_voice_pl_38523633.png,pl
pl_common_voice_pl_23003383.png,pl
pl_common_voice_pl_20650335.png,pl
pl_common_voice_pl_30541613.png,pl
pl_common_voice_pl_20722669.png,pl
pl_common_voice_pl_26048266.png,pl
pl_common_voice_pl_21933694.png,pl
pl_common_voice_pl_25450289.png,pl
pl_common_voice_pl_41193390.png,pl
pl_common_voice_pl_20610992.png,pl
pl_common_voice_pl_20994671.png,pl
pl_common_voice_pl_20654573.png,pl
pl_common_voice_pl_25229111.png,pl
pl_common_voice_pl_21590970.png,pl
pl_common_voice_pl_25103525.png,pl
pl_common_voice_pl_20632425.png,pl
pl_common_voice_pl_20606860.png,pl
pl_common_voice_pl_27530017.png,pl
pl_common_voice_pl_34579996.png,pl
pl_common_voice_pl_43196121.png,pl
pl_common_voice_pl_20683993.png,pl
pl_common_voice_pl_21048646.png,pl
pl_common_voice_pl_20620480.png,pl
pl_common_voice_pl_43196314.png,pl
pl_common_voice_pl_20776673.png,pl
pl_common_voice_pl_20625231.png,pl
pl_common_voice_pl_23709273.png,pl
pl_common_voice_pl_20722738.png,pl
pl_common_voice_pl_20660502.png,pl
pl_common_voice_pl_26178794.png,pl
pl_common_voice_pl_21891722.png,pl
pl_common_voice_pl_24727110.png,pl
pl_common_voice_pl_20736600.png,pl
pl_common_voice_pl_21396132.png,pl
pl_common_voice_pl_25172391.png,pl
pl_common_voice_pl_35082605.png,pl
pl_common_voice_pl_25634353.png,pl
pl_common_voice_pl_20650357.png,pl
